villageId,i,age,female,income,edu,pol_index,leader,prosoc_dic,registered,clustering,edu_full,rlg,eth,LC,hh,distance,villageTxt,head
7,11100101,37,1,4,1,0.705491733,0,0.2,1,0.2456140350877193,Some Secondary,0,1,0,111001,0.30853845,O,1
7,11100201,86,0,2,1,0.027783508,0,0.5,1,0.29523809523809524,Some Tertiary,0,1,0,111002,0.3176264,O,1
7,11100202,74,1,4,0,0.109428327,0,0,1,0.43636363636363634,No schooling,0,1,0,111002,0.30752328,O,0
7,11100301,29,1,4,1,0.437850691,0,0.2,1,0.8666666666666666,Some Secondary,0,1,0,111003,0.28600406,O,0
7,11100401,26,0,4,1,0.437850691,1,0,1,0.3186813186813187,Some Secondary,1,1,0,111004,0.36197488,O,1
7,11100402,22,1,4,1,0.705491733,0,0.3,1,0.3186813186813187,Some Secondary,1,1,0,111004,0.37336505,O,0
7,11100501,42,1,4,0,6.51e-4,0,0.2,0,0.4444444444444444,Some Primary,1,1,0,111005,0.14155824,O,0
7,11100502,52,0,4,1,6.51e-4,1,0.5,0,0.37777777777777777,Some Tertiary,1,1,0,111005,0.14076581,O,1
7,11100503,25,1,4,1,-0.576592993,0,0.1,0,0.5333333333333333,Some Secondary,1,1,0,111005,0.13733194,O,0
7,11100601,39,1,2,0,-0.568279898,0,0.1,0,0.26666666666666666,Some Primary,1,1,0,111006,0.057136906,O,0
7,11100602,40,0,2,1,-0.300638856,1,0.1,0,0.42857142857142855,Some Tertiary,1,1,0,111006,0.057207458,O,1
7,11100701,27,1,2,0,0.705491733,0,0.3,1,0.6,Some Primary,0,1,0,111007,0.79460419,O,0
7,11100801,24,0,2,0,-0.568279898,0,0.3,1,0.5384615384615384,Some Primary,1,1,0,111008,0.7465971100000001,O,0
7,11100802,38,1,2,0,0.143077263,0,0.3,1,0.6666666666666666,Some Primary,1,1,0,111008,0.7440196499999999,O,0
7,11100803,67,1,2,0,0.410718305,0,0.2,1,0.3415384615384615,No schooling,1,1,0,111008,0.7479476899999999,O,0
7,11100804,56,0,2,0,0.128247618,0,0.1,1,0.3078817733990148,Some Primary,1,1,0,111008,0.7320599999999999,O,1
7,11100901,30,0,1,0,0.437850691,0,0.5,1,0.46405228758169936,Some Primary,1,1,0,111009,0.72683551,O,1
7,11100902,24,1,3,0,0.29542455,0,0.1,1,0.4718614718614718,Some Primary,1,1,0,111009,0.7329012500000001,O,0
7,11101001,22,0,1,0,0.29542455,0,0.1,1,0.7857142857142857,Some Primary,1,1,0,111010,0.70818475,O,0
7,11101002,75,0,1,0,-0.583109543,0,0,0,0.34640522875817,Some Primary,0,1,0,111010,0.71351099,O,1
7,11101003,40,1,3,0,0.128247618,1,0,1,0.34558823529411764,Some Primary,1,1,0,111010,0.7179049700000001,O,0
7,11101101,20,1,4,0,0.29542455,0,0.3,1,0.5833333333333334,Some Primary,1,1,0,111011,0.69267975,O,0
7,11101201,20,1,4,0,0.143077263,0,0.1,1,0.43956043956043955,Some Primary,1,1,0,111012,0.68188171,O,0
7,11101202,23,0,4,0,0.29542455,0,0.6,1,0.3384615384615385,Some Primary,1,1,0,111012,0.69006616,O,1
7,11101301,59,1,3,0,0.143077263,0,0,1,0.4853801169590643,Some Primary,1,1,0,111013,0.67421277,O,1
7,11101401,30,0,2,0,0.128247618,0,0.4,1,0.29885057471264365,Some Primary,0,1,0,111014,0.67750806,O,1
7,11101402,30,1,2,0,0.128247618,0,0.3,1,0.33333333333333337,Some Primary,1,1,0,111014,0.67582159,O,0
7,11101501,62,0,1,0,-0.16652581,0,0.5,0,0.38235294117647056,Some Primary,0,1,0,111015,0.68269983,O,0
7,11101503,99,1,3,0,-0.877882971,1,0.1,1,0.4727272727272728,No schooling,0,1,0,111015,0.71035376,O,1
7,11101601,27,1,2,0,0.136560713,0,0.5,1,0.45,Some Primary,0,1,0,111016,0.7103696899999999,O,0
7,11101602,32,0,4,0,0.437850691,1,0.2,0,0.3233333333333333,Some Primary,0,1,0,111016,0.70627722,O,1
7,11101701,26,1,4,0,0.027783508,0,0.3,1,0.4901960784313726,Some Primary,1,1,0,111017,0.7193266599999999,O,1
7,11102001,38,1,2,0,0.39588866,1,0,1,0.2689075630252101,Some Primary,1,1,0,111020,0.7216079099999999,O,1
7,11102101,52,0,4,1,0.917674391,0,0.5,0,0.4545454545454546,Some Tertiary,0,1,0,111021,NA,O,1
7,11102201,56,0,4,1,-0.088456199,0,0.6,0,0.5714285714285714,Some Tertiary,0,1,0,111022,NA,O,1
7,11102301,32,0,4,1,-0.877882971,0,0.3,0,0.8095238095238094,Some Tertiary,0,1,0,111023,0.21225052,O,1
7,11102401,30,1,4,1,-0.26698992,0,0.2,1,1,Some Tertiary,0,1,0,111024,0.29787418000000004,O,0
7,11102402,29,1,3,1,-0.583109543,0,1,0,0.7142857142857143,Some Tertiary,0,0,0,111024,NA,O,1
7,11102502,32,0,4,1,-0.26698992,0,0.5,0,0.8095238095238094,Some Tertiary,0,1,0,111025,0.44122397,O,1
7,11102601,36,0,2,0,0.705491733,1,0.2,1,0.36601307189542487,Some Primary,0,1,0,111026,0.81838696,O,1
7,11102701,24,1,3,0,-0.308951951,0,0.2,0,0.7142857142857143,Some Primary,0,1,0,111027,0.86945831,O,0
7,11102702,30,0,2,1,0.705491733,0,0.2,1,0.34640522875817,Some Secondary,0,1,0,111027,0.87405255,O,1
7,11102801,88,0,1,1,1.494918505,0,0.4,1,0.2792022792022792,Some Secondary,0,1,0,111028,0.8686052200000001,O,1
7,11102802,73,1,2,0,0.705491733,0,0.3,0,0.4095238095238095,Some Primary,0,1,0,111028,0.87262158,O,0
7,11102901,60,0,2,0,0.705491733,0,0.2,0,0.367965367965368,Some Primary,0,1,0,111029,0.8012229599999999,O,1
7,11102902,23,0,1,0,0.705491733,0,0.2,0,0.6111111111111112,Some Primary,0,1,0,111029,0.81310486,O,0
7,11102903,36,1,2,0,-0.16652581,0,0.1,1,0.35497835497835495,Some Primary,0,1,0,111029,0.8007230200000001,O,0
7,11103001,41,1,2,0,-0.158212715,0,0.2,1,0.2857142857142857,Some Primary,0,1,0,111030,0.84654956,O,0
7,11103002,46,0,2,0,0.705491733,0,0.5,1,0.12118811881188118,Some Primary,0,1,0,111030,0.8372553699999999,O,1
7,11103004,21,1,3,1,1.494918505,0,0.5,1,0.5128205128205129,Some Tertiary,0,1,0,111030,0.84169678,O,0
7,11203101,22,0,2,0,0.437850691,0,0.2,1,0.4666666666666667,Some Primary,1,1,0,112031,0.62902441,O,1
7,11203102,21,1,2,0,0.143077263,0,0.8,1,0.4642857142857143,Some Primary,1,1,0,112031,0.63263202,O,0
7,11203201,56,1,2,0,0.143077263,0,0.2,1,0.5555555555555556,No schooling,0,1,0,112032,0.59817493,O,1
7,11203202,32,1,4,0,0.705491733,0,0,1,0.3611111111111111,Some Primary,1,1,0,112032,0.59356476,O,0
7,11203302,18,1,1,1,-0.467815788,0,0.3,1,0.4666666666666667,Some Secondary,1,1,0,112033,3.7817808,O,0
7,11203303,43,1,4,0,0.705491733,0,0.1,1,0.3523809523809524,Some Primary,1,1,0,112033,7.4557813,O,0
7,11203304,40,0,3,0,-0.16652581,0,0.5,1,0.23790322580645162,Some Primary,1,1,0,112033,0.61296515,O,1
7,11203401,19,0,4,1,-0.281819565,0,0,1,0.6666666666666666,Some Secondary,1,1,0,112034,0.6386786499999999,O,0
7,11203402,69,1,1,0,-0.877882971,0,0,1,0.4909090909090909,No schooling,1,1,0,112034,0.6134505,O,1
7,11203501,36,0,2,0,-0.17304236,0,0,1,0.34285714285714286,Some Primary,1,1,0,112035,0.5648474099999999,O,1
7,11203502,32,1,3,0,0.410718305,0,0,1,0.40441176470588236,Some Primary,1,1,0,112035,0.56667407,O,0
7,11203602,56,1,1,0,-0.576592993,0,0.1,0,0.6000000000000001,No schooling,1,1,0,112036,0.5544425700000001,O,0
7,11203603,52,0,2,0,0.128247618,0,0.3,1,0.36257309941520466,Some Primary,1,1,0,112036,0.5536940899999999,O,1
7,11203701,39,1,4,0,-0.26698992,0,0.2,1,0.375,Some Primary,0,1,0,112037,0.56526697,O,0
7,11203702,19,1,4,1,-0.26698992,0,0.2,1,0.4743589743589744,Some Secondary,0,1,0,112037,0.56840747,O,0
7,11203703,41,0,2,1,0.128247618,0,0.1,1,0.14136904761904762,Some Secondary,0,1,0,112037,0.5641492899999999,O,1
7,11203801,20,0,3,1,-0.583109543,0,0,1,0.3717948717948718,Some Secondary,1,1,0,112038,0.6361651,O,0
7,11203803,54,1,2,0,0.410718305,1,0,1,0.42857142857142855,No schooling,1,1,0,112038,0.65425372,O,1
7,11203901,73,1,1,0,-0.576592993,0,0,0,0.7333333333333333,No schooling,1,1,0,112039,0.5426499,O,0
7,11203902,59,0,2,0,-0.610241929,0,0.2,1,0.4835164835164835,Some Primary,1,1,0,112039,0.54783459,O,1
7,11203903,23,1,1,0,0.705491733,0,0.1,1,0.5555555555555556,Some Primary,1,1,0,112039,0.54355591,O,0
7,11204001,23,0,2,0,-0.568279898,0,0.1,0,0.4175824175824176,No schooling,1,1,0,112040,0.56541095,O,0
7,11204002,21,0,4,0,0.109428327,0,0,0,0.3602941176470588,Some Primary,1,0,0,112040,0.5635163,O,0
7,11204003,20,1,3,0,0.410718305,0,0.2,1,0.48717948717948717,Some Primary,1,1,0,112040,0.56650537,O,0
7,11204004,47,1,1,0,-0.16652581,0,0,1,0.4696969696969697,No schooling,1,1,0,112040,0.56551715,O,1
7,11204101,32,1,4,0,0.410718305,0,0.3,1,0.4095238095238095,Some Primary,0,1,0,112041,NA,O,0
7,11204102,42,0,3,1,1.494918505,1,0.1,1,0.07231675392670157,Some Tertiary,0,1,1,112041,0.72805194,O,1
7,11204301,42,0,3,0,0.143077263,0,0.3,1,0.29047619047619044,Some Primary,0,1,0,112043,7.566685499999999,O,1
7,11204302,30,1,1,0,0.437850691,0,0.5,1,0.225,Some Primary,0,1,0,112043,0.76474213,O,0
7,11204401,52,1,2,0,0.143077263,0,0,1,0.2813852813852814,Some Primary,1,1,0,112044,7.4492861,O,0
7,11204406,24,1,3,0,0.128247618,0,0,1,0.3076923076923077,Some Primary,1,1,0,112044,0.7206964100000001,O,0
7,11204407,20,1,1,0,-0.877882971,0,0,1,0.6111111111111112,Some Primary,1,1,0,112044,0.71840845,O,0
7,11204408,57,0,2,0,0.109428327,0,0,0,0.34065934065934067,Some Primary,0,1,0,112044,0.70832788,O,1
7,11204501,50,1,1,0,-0.27350647,1,0.2,0,0.41911764705882354,No schooling,1,1,0,112045,0.81867841,O,1
7,11204502,32,1,1,0,0.143077263,0,0.1,0,0.4666666666666667,Some Primary,1,1,0,112045,0.81356873,O,0
7,11204601,30,0,2,0,0.410718305,0,0.2,1,0.3508771929824561,Some Primary,0,1,0,112046,7.5706694,O,1
7,11204602,35,1,2,0,-0.16652581,1,0,1,0.38333333333333336,Some Primary,1,1,0,112046,0.80118573,O,0
7,11204701,40,1,2,0,-0.308951951,0,0.2,1,0.41818181818181815,Some Primary,0,1,0,112047,0.81281799,O,1
7,11204801,55,1,1,0,0.143077263,0,0,1,0.7142857142857143,No schooling,1,1,0,112048,7.4585444,O,0
7,11204803,19,0,4,0,-0.27350647,0,0.2,1,0.6545454545454545,Some Primary,1,1,0,112048,4.607901399999999,O,0
7,11204804,43,1,4,0,0.29542455,0,0.3,1,0.49166666666666664,Some Primary,1,1,0,112048,0.86752161,O,0
7,11204806,88,1,1,0,-0.877882971,0,0,0,0.5606060606060607,No schooling,1,1,0,112048,0.8699802200000001,O,1
7,11204807,35,1,2,0,0.705491733,0,0.2,0,0.4338235294117647,Some Primary,1,1,0,112048,0.8890988200000001,O,0
7,11204901,56,1,4,0,0.705491733,0,0.2,1,0.37142857142857144,No schooling,1,1,0,112049,0.9070495,O,0
7,11204902,63,0,1,0,0.705491733,0,0.3,0,0.2646153846153846,Some Primary,0,1,0,112049,0.91509973,O,1
7,11205001,31,1,1,0,-0.17304236,0,0.2,1,0.5555555555555556,Some Primary,1,1,0,112050,0.92347424,O,0
7,11205101,24,1,3,0,-0.014178523,0,0.2,1,0.34199134199134196,Some Primary,0,1,0,112051,0.90075568,O,1
7,11205201,49,1,2,0,0.410718305,1,0.1,1,0.31620553359683795,Some Primary,0,1,0,112052,0.8870491899999999,O,0
7,11205202,52,0,2,0,0.705491733,0,0.3,1,0.4393939393939394,Some Primary,0,1,0,112052,0.86829272,O,1
7,11205301,71,1,1,0,-0.26698992,0,0,1,0.3333333333333333,Some Primary,0,1,0,112053,NA,O,1
7,11205403,42,0,2,0,0.027783508,0,0.2,1,0.4285714285714286,Some Primary,0,1,0,112054,NA,O,0
7,11205503,44,1,2,0,-0.17304236,0,0.1,1,0.4,Some Primary,0,1,0,112055,0.85674512,O,1
7,11205601,46,1,1,0,-0.26698992,0,0,1,0.4444444444444444,No schooling,1,1,0,112056,NA,O,1
7,11205701,62,0,1,1,0.027783508,1,0.2,1,0.4222222222222222,Some Tertiary,0,1,0,112057,0.5466558199999999,O,1
7,11205702,61,1,1,0,0.705491733,0,0.2,0,0.3333333333333333,No schooling,0,1,0,112057,0.69310974,O,0
7,11305803,21,1,3,0,0.027783508,0,0.2,1,0.6444444444444444,Some Primary,0,1,0,113058,NA,O,0
7,11305901,38,1,1,0,0.29542455,0,0.5,1,0.4945054945054945,Some Primary,0,1,0,113059,NA,O,1
7,11306101,39,1,1,0,-0.281819565,0,0,1,0.4505494505494505,Some Primary,0,1,0,113061,2.0853125,O,1
7,11306201,32,1,4,0,-0.014178523,0,0.3,1,0.34558823529411764,Some Primary,1,1,0,113062,0.89302136,O,0
7,11306202,29,0,4,0,-0.014178523,0,0.2,1,0.28063241106719367,Some Primary,0,1,0,113062,0.89405579,O,1
7,11306302,22,1,4,0,0.143077263,0,0.2,1,0.4743589743589744,Some Primary,0,1,0,113063,0.90893744,O,0
7,11306304,56,0,4,0,-0.467815788,0,0.5,1,0.286231884057971,Some Primary,0,1,0,113063,0.90572772,O,1
7,11306401,32,1,2,0,0.128247618,0,0.5,1,0.75,Some Primary,0,1,0,113064,0.9065021400000001,O,1
7,11306503,58,0,1,0,0.705491733,0,0.3,0,0.19696969696969696,Some Primary,1,1,0,113065,2.7729502000000004,O,1
7,11306504,23,0,3,0,-0.158212715,0,0,1,0.20779220779220778,Some Primary,1,1,0,113065,0.9380413200000001,O,0
7,11306506,19,1,3,0,0.410718305,0,0.1,1,0.28205128205128205,Some Primary,1,1,0,113065,0.9391019300000001,O,0
7,11306701,32,1,1,0,-0.576592993,0,0.4,1,0.7333333333333333,Some Primary,1,1,0,113067,1.0804019,O,1
7,11306801,38,0,2,0,0.143077263,0,0.2,1,0.3055555555555556,Some Primary,1,1,0,113068,1.0321549,O,1
7,11306802,32,1,1,0,-0.568279898,0,0.5,1,0.36363636363636365,Some Primary,1,1,0,113068,1.0331185,O,0
7,11306902,34,0,2,0,0.143077263,0,0,1,0.19999999999999998,Some Primary,1,1,0,113069,1.1165600999999998,O,1
7,11307001,67,1,1,0,6.51e-4,0,0,1,0.37777777777777777,No schooling,1,1,0,113070,NA,O,1
7,11307101,22,0,2,0,-0.568279898,0,0.5,1,0.19047619047619047,Some Primary,1,1,0,113071,1.1402535,O,1
7,11307102,26,1,1,0,-0.26698992,0,0.1,0,0.09523809523809523,Some Primary,1,1,0,113071,1.1392611,O,0
7,11307201,44,0,2,0,-0.158212715,0,0.1,1,0.39285714285714285,Some Primary,1,1,0,113072,1.1417495,O,1
7,11307202,39,1,1,0,-0.27350647,0,0.1,1,0.32727272727272727,Some Primary,1,1,0,113072,1.1578922,O,0
7,11307203,21,0,4,0,-0.16652581,0,0.1,1,0.13333333333333333,Some Primary,1,1,0,113072,1.1567789,O,0
7,11307302,54,1,1,0,-0.467815788,0,0.2,1,0.33333333333333337,No schooling,1,1,0,113073,1.1019226000000002,O,1
7,11307401,34,0,2,1,0.404201755,0,0,1,0.2319327731092437,Some Secondary,0,1,0,113074,1.2439752000000002,O,1
7,11307402,22,1,2,0,-0.576592993,0,0.2,1,0.6000000000000001,Some Primary,0,1,0,113074,1.2594395,O,0
7,11307601,21,1,2,1,-0.576592993,0,1,1,0.5357142857142857,Some Secondary,1,1,0,113076,7.697036600000001,O,0
7,11307602,43,1,4,1,-0.16652581,0,1,1,0.45454545454545453,Some Tertiary,1,1,0,113076,7.250822299999999,O,0
7,11307603,54,0,1,0,0.437850691,0,0.3,1,0.1929824561403509,Some Primary,1,1,0,113076,1.1509806,O,1
7,11307604,18,1,4,0,0.437850691,0,0,1,0.419047619047619,No schooling,1,1,0,113076,1.2491505999999999,O,0
7,11307701,19,0,2,1,0.437850691,0,0,1,0.3939393939393939,Some Secondary,0,1,0,113077,7.2672163,O,0
7,11307702,18,1,4,1,0.027783508,0,0,0,0.45454545454545453,Some Secondary,0,1,0,113077,1.2539888000000001,O,0
7,11307703,18,1,3,1,0.143077263,0,0.2,0,0.6025641025641025,Some Tertiary,0,1,0,113077,1.2650432,O,0
7,11307801,23,0,4,1,-0.576592993,0,0,1,0.6888888888888889,Some Secondary,0,1,0,113078,7.260277299999999,O,0
7,11307802,31,0,2,1,-0.315468501,0,0.1,0,0.39766081871345027,Some Secondary,0,1,0,113078,7.810588399999999,O,1
7,11307901,18,1,4,1,-0.158212715,0,0.2,1,0.5619047619047619,Some Secondary,0,1,0,113079,1.2584808,O,0
7,11307902,20,0,2,1,0.705491733,0,0,1,0.4743589743589744,Some Secondary,0,1,0,113079,8.1614795,O,1
7,11308001,62,1,2,0,-0.467815788,0,0.4,1,0.2967032967032967,No schooling,0,1,0,113080,1.1757759,O,0
7,11308002,70,0,3,0,1.494918505,1,0.2,1,0.3523809523809524,Some Primary,0,1,0,113080,1.1872222,O,1
7,11308003,25,0,2,1,0.705491733,0,0.4,1,0.4848484848484848,Some Secondary,0,1,0,113080,1.1844867,O,0
7,11308101,39,1,5,0,-0.877882971,0,0.1,1,0.32026143790849676,Some Primary,0,1,0,113081,1.1628024000000001,O,0
7,11308102,25,0,3,1,-0.583109543,0,0.1,1,0.4411764705882353,Some Tertiary,0,1,0,113081,NA,O,0
7,11308104,45,0,4,1,-0.014178523,0,0,0,0.391812865497076,Some Tertiary,0,1,0,113081,1.1631248,O,1
7,11308202,19,0,2,0,1.200145077,0,0,1,0.4444444444444444,Some Primary,0,1,0,113082,0.5196477700000001,O,0
7,11308203,54,0,2,0,0.705491733,0,0.5,1,0.2631578947368421,Some Primary,0,1,0,113082,1.1431431,O,1
7,11308302,77,0,1,1,0.705491733,1,0.2,1,0.3263157894736842,Some Secondary,0,1,0,113083,1.1513312,O,1
7,11308402,33,1,2,1,0.027783508,0,0.2,1,0.6363636363636364,Some Secondary,0,1,0,113084,1.1424786,O,0
7,11308501,23,0,2,0,0.143077263,0,0.5,1,0.358974358974359,Some Primary,0,1,0,113085,1.1617804,O,1
7,11308502,20,1,1,0,0.136560713,0,0.3,1,0.26143790849673204,Some Primary,0,1,0,113085,1.1583385000000002,O,0
7,11308701,44,1,2,0,-0.26698992,0,0.5,1,0.2857142857142857,No schooling,0,1,0,113087,1.1620295,O,0
7,11308702,55,0,2,0,0.29542455,1,0,1,0.24743589743589745,Some Primary,0,1,0,113087,7.6110381,O,1
7,11308902,35,0,4,1,0.410718305,0,0,1,0.2727272727272727,Some Secondary,0,1,0,113089,0.70864008,O,1
7,11309002,29,0,2,1,0.705491733,0,0,1,0.29411764705882354,Some Secondary,0,1,0,113090,1.107939,O,1
7,11309003,32,1,1,0,0.705491733,0,0,1,0.36764705882352944,Some Primary,1,0,0,113090,1.1680687,O,0
7,11309102,26,1,1,0,0.143077263,0,0.5,1,0.3974358974358974,Some Primary,1,1,0,113091,1.1209021000000001,O,0
7,11309201,46,1,1,0,-0.568279898,0,0.1,0,0.5555555555555556,Some Primary,0,1,0,113092,1.1345587000000001,O,1
7,11409303,45,0,1,1,0.128247618,0,0.1,1,0.43636363636363634,Some Secondary,1,1,0,114093,0.99632214,O,1
7,11409304,25,0,4,0,-0.27350647,0,0.1,0,0.4222222222222222,Some Primary,1,1,0,114093,0.98246033,O,0
7,11409401,44,0,2,0,-0.300638856,0,0.2,1,0.6444444444444444,Some Primary,0,1,0,114094,0.97186615,O,1
7,11409402,52,1,3,0,0.705491733,0,0.1,0,0.43790849673202614,Some Primary,0,1,0,114094,0.97805994,O,0
7,11409501,22,1,2,0,0.437850691,0,0.3,1,0.4175824175824176,Some Primary,0,1,0,114095,1.0670555,O,0
7,11409502,24,0,1,1,0.437850691,0,0,1,0.38461538461538464,Some Tertiary,0,1,0,114095,1.0641787999999999,O,1
7,11409601,47,1,2,0,-0.26698992,0,0.4,1,0.4313725490196078,Some Primary,0,1,0,114096,1.0446465,O,1
7,11409701,50,0,2,0,0.128247618,0,0.3,0,0.475,Some Primary,0,1,0,114097,1.0152742,O,1
7,11409703,47,1,4,0,0.437850691,0,0,1,0.4189723320158103,Some Primary,0,1,0,114097,1.0182045,O,0
7,11409704,19,1,4,0,-0.568279898,0,0.1,1,0.4285714285714286,Some Primary,0,1,0,114097,1.0192611,O,0
7,11410003,42,1,1,0,0.027783508,0,0.1,1,0.4090909090909091,No schooling,0,1,0,114100,1.0267845,O,1
7,11410102,49,0,1,0,-0.17304236,0,0.5,1,0.3631578947368421,Some Primary,0,1,0,114101,0.95963654,O,1
7,11410201,31,1,4,0,-0.158212715,0,0.4,1,0.6222222222222222,Some Primary,0,1,0,114102,2.5126416,O,0
7,11410202,39,0,2,1,1.084851322,0,0.3,0,0.5274725274725275,Some Secondary,0,1,0,114102,2.5159944,O,1
7,11410301,23,1,2,0,0.437850691,0,0.3,1,0.4571428571428572,Some Primary,0,1,0,114103,0.97738861,O,0
7,11410501,76,1,2,0,-0.576592993,0,0.1,1,0.4852941176470588,No schooling,0,1,0,114105,0.94561938,O,1
7,11410601,26,1,1,0,-0.877882971,0,0.1,1,0.47252747252747257,Some Primary,0,1,0,114106,0.94309912,O,1
7,11410701,21,0,4,1,-0.158212715,0,0.5,1,0.4222222222222222,Some Tertiary,0,1,0,114107,7.0916616,O,0
7,11410704,66,1,3,0,0.29542455,1,0.2,1,0.30039525691699603,Some Primary,0,1,0,114107,NA,O,1
7,11410802,25,1,4,0,0.143077263,0,0.8,0,0.3846153846153846,Some Primary,0,1,0,114108,0.9504577000000001,O,0
7,11411001,41,1,1,0,-0.16652581,0,0.2,1,0.37878787878787884,Some Primary,0,1,0,114110,0.95757568,O,0
7,11411002,42,0,2,0,-0.158212715,0,0.1,0,0.6,Some Primary,0,1,0,114110,0.95753516,O,1
7,11411202,54,0,1,0,-0.200174746,1,0,1,0.3557312252964427,Some Primary,0,1,0,114112,0.92380872,O,1
7,11411203,20,0,4,0,-0.16652581,0,0.2,0,0.5636363636363637,Some Primary,1,1,0,114112,0.9159336499999999,O,0
7,11411204,45,1,3,0,-0.014178523,1,0.2,1,0.21592442645074222,Some Primary,1,1,0,114112,0.92160321,O,0
7,11411301,53,0,2,0,0.404201755,1,0.1,1,0.24024024024024027,Some Primary,0,1,0,114113,0.9416008299999999,O,1
7,11411302,43,1,4,0,0.39588866,0,0.1,1,0.4502923976608187,Some Primary,0,1,0,114113,1.0238536,O,0
7,11411401,27,1,2,0,0.705491733,0,0.2,1,0.3939393939393939,Some Primary,1,1,0,114114,1.0326427,O,1
7,11411502,24,1,4,1,0.705491733,0,0.1,1,0.5777777777777778,Some Secondary,1,1,0,114115,1.0335337999999998,O,0
7,990012147,22,1,3,1,-0.877882971,0,0.5,1,1,Some Secondary,0,1,0,9900121,NA,O,NA
7,990021621,21,1,4,1,0.143077263,0,0,1,0.7142857142857143,Some Secondary,0,1,0,9900216,0.70794147,O,NA
7,990023066,21,1,2,0,-0.281819565,0,0.2,1,0.6666666666666667,Some Primary,1,1,0,9900230,0.7143645000000001,O,NA
7,990032986,36,1,2,0,0.128247618,0,0,1,0.5,Some Primary,0,1,0,9900329,0.76855664,O,NA
7,990046421,47,1,2,0,0.705491733,0,0,1,0.4727272727272728,Some Primary,0,1,0,9900464,0.73818335,O,NA
7,990060837,46,1,2,0,0.705491733,0,0.4,0,0.19480519480519481,Some Primary,1,1,0,9900608,1.2494736,O,NA
7,990068698,22,1,4,0,-0.568279898,0,0,1,0.5833333333333334,Some Primary,1,1,0,9900686,NA,O,NA
7,990075785,19,1,4,0,-0.26698992,0,0,0,0.7333333333333333,Some Primary,1,1,0,9900757,0.7447938799999999,O,NA
7,990081831,25,1,4,1,-0.005865428,0,0.2,1,0.5636363636363637,Some Secondary,0,1,0,9900818,0.69858112000000006,O,NA
7,990084767,41,0,2,0,-0.281819565,0,0,0,0.9,Some Primary,0,1,0,9900847,0.90208722,O,NA
7,990089147,36,1,4,0,0.29542455,0,0.2,0,0.5818181818181818,Some Primary,1,1,0,9900891,0.7009700299999999,O,NA
7,990091806,24,1,4,0,-0.576592993,0,0.2,1,0.5757575757575757,Some Primary,1,1,0,9900918,0.60002985,O,NA
7,990113343,27,1,1,0,-0.877882971,0,0.1,0,0.3611111111111111,Some Primary,1,1,0,9901133,0.9895766,O,NA
7,990113499,25,0,4,0,0.29542455,0,0.2,1,0.5555555555555556,Some Primary,0,1,0,9901134,0.9058283699999999,O,NA
7,990113882,23,0,2,0,0.128247618,0,0.2,1,0.6388888888888888,Some Primary,1,1,0,9901138,0.7178719499999999,O,NA
7,990114685,23,1,2,0,-0.568279898,0,0.1,1,0.6666666666666667,Some Primary,0,1,0,9901146,0.88123358,O,NA
9,12100101,83,0,1,0,-0.877882971,0,0.2,0,0.38095238095238093,Some Primary,1,1,0,121001,0.30557446,J,1
9,12100102,63,1,1,0,0.143077263,0,0.1,1,0.25833333333333336,Some Primary,1,1,0,121001,0.27675064,J,0
9,12100302,33,0,1,0,0.437850691,0,0.1,1,0.2761904761904762,Some Primary,1,1,0,121003,0.25986926,J,1
9,12100402,21,1,1,0,0.29542455,0,0,1,0.3181818181818182,Some Primary,1,1,0,121004,0.27721588,J,0
9,12100501,38,1,1,0,0.027783508,0,0.2,1,0.37777777777777777,Some Primary,1,1,0,121005,0.25324095,J,0
9,12100502,37,0,1,0,0.128247618,0,0,1,0.6071428571428571,No schooling,1,1,0,121005,0.26295419,J,1
9,12100601,88,1,1,0,-0.281819565,0,0,1,0.19047619047619047,No schooling,1,1,0,121006,0.21286591000000002,J,1
9,12100701,57,0,1,0,-0.281819565,1,0.4,1,0.3157894736842105,Some Primary,1,1,0,121007,0.15508299,J,1
9,12100702,56,1,1,0,1.084851322,0,0.4,1,0.3161764705882353,No schooling,1,1,0,121007,0.15256508,J,0
9,12100802,33,0,4,0,-0.610241929,0,0.5,1,0.1976284584980237,Some Primary,1,1,0,121008,0.14792044000000001,J,1
9,12100901,24,1,4,0,-0.576592993,0,0,1,0.5111111111111111,Some Primary,1,1,0,121009,0.16836225999999999,J,0
9,12100902,28,0,4,0,0.410718305,0,0.4,1,0.4666666666666667,Some Primary,1,1,0,121009,0.17181950000000001,J,1
9,12101001,20,1,2,0,0.437850691,0,0.3,1,0.3484848484848485,Some Primary,1,1,0,121010,0.15503730999999998,J,0
9,12101002,20,0,4,0,-0.583109543,1,0.5,1,0.43956043956043955,Some Primary,1,1,0,121010,0.16530135,J,1
9,12101101,23,1,4,0,-0.281819565,0,0.2,1,0.4444444444444444,Some Primary,1,1,0,121011,0.18632573,J,0
9,12101102,36,0,3,1,0.917674391,0,0.3,1,0.3516483516483516,Some Tertiary,1,1,0,121011,0.1886272,J,1
9,12101201,46,1,1,0,-0.16652581,0,0.1,1,0.27941176470588236,Some Primary,1,1,0,121012,0.15258315,J,0
9,12101202,44,0,2,0,-0.281819565,0,0.5,1,0.22727272727272727,Some Primary,1,1,0,121012,0.16786685,J,1
